Date,company name,open,high,low,closing,avg_price_1,std_price_2,avg_volume_30,ROC_30,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
3/30/2023,Equinox Gold Corp.,1.175817809340274,1.1654959911854463,1.2330887920036173,1.351463855,1.0375475673799837,-0.032688094,1.4643366304071566,2.9671363356344793,0.6156246535615674,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Orla Mining Ltd.,1.3448568688779938,1.217007492454762,1.2868401328572021,1.264380975315218,1.2285723922039933,-0.753118383,-0.073025929,1.2031927589366793,0.6156246535615674,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Sandstorm Gold Ltd.,1.2085348576384611,1.172223726835048,1.244180502197136,1.3563495378619146,1.0565382027569084,-0.052337776,2.2890191202123824,2.2670276177253585,0.6156246535615674,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Centerra Gold Inc.,1.006208543284924,0.8600107883670551,1.0600915287166834,1.0251583828705715,0.8894761684114636,-0.237763772,0.16414886391343336,0.30105147901402757,0.6156246535615674,1,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Seabridge Gold Inc.,0.6975012872178372,0.6794438929830727,0.7510066403301638,0.8318260071751166,0.5015622857379874,-0.510245441,0.3518794033150319,2.072506001138999,0.6156246535615674,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,DRDGOLD Limited,0.067449531,-0.005940635,0.067368822,0.090921732,0.008874371,-0.339904427,1.6302210178153922,2.1878330669331074,0.6156246535615674,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Caledonia Mining Corporation Plc,1.5887393070133329,1.5213287192663407,1.6686708191373478,1.6476712438202932,1.610735506510918,-0.759039689,0.5311837517610103,1.0090373748123183,0.6156246535615674,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,"Idaho Strategic Resources, Inc.",-1.305660036,-1.556885741,-1.325976886,-1.317452387,-1.532901204,0.10350454341808595,-0.324721046,-0.850736976,0.6156246535615674,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,"Contango Ore, Inc.",0.8463692092798681,1.0529809643704087,0.8690363637647444,1.178263793025233,0.9497420727907946,-0.334106565,-1.038893588,1.3334096534158035,0.6156246535615674,1,0,0,0,0,0,0,0,0,1,0,0
3/31/2023,Newmont Corporation,1.163431499,1.058290349,1.201952128,1.16458689,1.125210557,0.045576346,0.098651063,1.504310891,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Agnico Eagle Mine,0.077990762,-0.009379726,0.048871006,-0.046759682,0.068134861,-0.290937363,1.432274414,0.933363093,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Barrick Gold Cor,1.028573384,0.935970446,0.98399531,0.940134103,0.9624411,-0.481359497,1.79191219,1.581870629,0.4289388681289539,0,0,0,1,0,0,0,0,0,0,0,0
3/31/2023,Wheaton Precious Metals Corp.,1.062672674,1.001956943,1.135866665,1.044492778,1.046688393,-0.764655039,2.329503847,1.812964904,0.4289388681289539,0,0,0,1,0,0,0,0,0,0,0,0
3/31/2023,Franco-Nevada Corporation,0.617392716,0.568598464,0.612857494,0.608304994,0.604638029,-0.094340329,2.042536897,1.544394922,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Gold Fields Limited,0.048155811,-0.026417888,-0.036313529,-0.010729331,0.085429605,0.793280597,1.462048676,2.368080963,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,AngloGold Ashant,1.1011179457278761,1.057967519,1.0927299550053933,1.0754058676008849,1.0608571701036882,2.89770626,2.2101973210697983,2.538008839602586,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Kinross Gold Corporation,-0.242177261,-0.319716555,-0.27557418,-0.339408599,-0.264367972,-0.402321946,1.8990974538007794,1.8043894590617617,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Alamos Gold Inc.,0.10483354551120765,0.008474992,0.073199245,0.059339992,0.10835211437293592,-0.190045192,2.170350107888521,1.6689950106475617,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Harmony Gold Mining Company Limited,-0.282172344,-0.363974787,-0.345389785,-0.370797194,-0.266089432,1.0447861587799783,2.104025159489251,1.7220761806569365,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Pan American Silver Corp.,1.682615348565286,1.5356897471055857,1.5804622294595576,1.4808074731957566,1.591784624,-0.725775496,1.5629014974508506,1.994101239991603,0.4289388681289539,0,0,0,0,1,0,0,0,0,0,0,0
3/31/2023,Endeavour Mining plc,1.3497712992021327,1.4459305140100351,1.4652059365956376,1.4215895927942481,1.3401501040304695,2.1982339678467797,0.2593547778861643,2.2024110885034736,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Osisko Gold Royalties Ltd,1.0516390351150975,1.0450588920984814,1.1364287993506654,1.1278009557927227,1.0407958205550905,0.21367209828373235,1.6484338889448742,1.729629192541722,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Eldorado Gold Corporation,0.21979911709313243,0.14787506461878894,0.16275590005165116,0.10755297428071155,0.19743240960408856,0.262963146,1.411261953115593,0.3825351296181815,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,IAMGOLD Corporation,0.7036513707485256,0.5684108074934809,0.5620149390053654,0.4774234026079194,0.6922187948350373,0.594108738,1.5687663536871836,1.3160156043224776,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,"Coeur Mining, Inc.",1.6690509112915721,1.7192520624839391,1.7747802062982927,1.7005338882159626,1.7723075989224375,3.018528037,1.2774696718800311,1.5036426897444608,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Equinox Gold Corp.,1.390382320715647,1.184926262358456,1.0932805669324106,0.9199094030374517,1.3510464889980747,0.7127032542331255,1.547038039492979,2.128208292112307,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Orla Mining Ltd.,1.3955904060602504,1.250473589550293,1.2531282462574675,1.1301381707752423,1.2621761128361795,-0.480897859,-0.058383403,0.9820247299236018,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Sandstorm Gold Ltd.,1.3703800113589464,1.2630767080966534,1.2559713918060955,1.2420063001524921,1.3535420616244747,0.8259663664998357,2.3053603150938264,1.859238398721737,0.4289388681289539,1,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Centerra Gold Inc.,1.0572338859647379,0.8767326040141067,0.8529493165045008,0.8236058862968368,1.0236600018175361,-0.064583721,0.054809828,-0.144201957,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Seabridge Gold Inc.,0.8625527863547103,0.7700904284705248,0.5983552954564033,0.5109139220089891,0.8302626102061055,1.0664808678310749,0.42237733819470086,1.3166389514752679,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,DRDGOLD Limited,0.13500113073616557,0.033196486368594416,-0.008269175,0.044717389547469344,0.088089047,-0.176062346,1.6544455726924343,1.9353259432843268,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Caledonia Mining Corporation Plc,1.7376192175177658,1.5101897311782178,1.5188059849998299,1.4202489708385657,1.644805779439477,-0.55439294,0.5413843981944602,0.5652962533582748,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,"Idaho Strategic Resources, Inc.",-1.051169941,-1.30391063,-1.075919828,-1.167115664,-1.317275715,0.10350454341808595,-0.461800992,-0.586361199,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,"Contango Ore, Inc.",0.9696857666815856,1.1630596195465268,1.1021064898038972,1.2006176611843462,1.1755977370514457,0.9115844673322556,-1.029580997,1.5245029508183965,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Newmont Corporation,1.163431499,1.058290349,1.201952128,1.16458689,1.162138098,-0.510752838,0.09252895,1.551642111,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Agnico Eagle Mine,0.077990762,-0.009379726,0.048871006,-0.046759682,-0.044032733,-0.132228313,1.457380524,0.877705048,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Barrick Gold Cor,1.028573384,0.935970446,0.98399531,0.940134103,0.940941205,-0.625887121,1.798181148,1.527280668,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Wheaton Precious Metals Corp.,1.062672674,1.001956943,1.135866665,1.044492778,1.049919627,-0.803570422,2.2809911,1.812964904,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Franco-Nevada Corporation,0.617392716,0.568598464,0.612857494,0.608304994,0.605434859,-0.814091817,1.875310971,1.43790677,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Gold Fields Limited,0.048155811,-0.026417888,-0.036313529,-0.010729331,-0.009099953,-0.021169148,1.517874158,2.287417369,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,AngloGold Ashant,1.1011179457278761,1.057967519,1.0927299550053933,1.0754058676008849,1.072836332935006,-0.629779229,2.1927715579369544,2.4527979542329095,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Kinross Gold Corporation,-0.242177261,-0.319716555,-0.27557418,-0.339408599,-0.335269763,-0.259537099,1.8982451140661463,1.8579179736054117,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Alamos Gold Inc.,0.10483354551120765,0.008474992,0.073199245,0.059339992,0.062659947,-0.505046837,2.096347690013908,1.7953419999372235,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Harmony Gold Mining Company Limited,-0.282172344,-0.363974787,-0.345389785,-0.370797194,-0.366691399,0.1026568188125671,2.12186173,1.8328708474685298,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Pan American Silver Corp.,1.682615348565286,1.5356897471055857,1.5804622294595576,1.4808074731957566,1.4792784161431833,-0.184301889,1.7534780518006776,1.930934864421571,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Endeavour Mining plc,1.3497712992021327,1.4459305140100351,1.4652059365956376,1.4215895927942481,1.4203814078802994,0.021050120077212613,0.33230921880355274,2.3482814695907397,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Osisko Gold Royalties Ltd,1.0516390351150975,1.0450588920984814,1.1364287993506654,1.1278009557927227,1.1265729992903022,-0.050679572,1.6114740004567678,1.767570077690003,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Eldorado Gold Corporation,0.21979911709313243,0.14787506461878894,0.16275590005165116,0.10755297428071155,0.11443534569408911,-0.183352067,1.409670882858938,0.562256145,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,IAMGOLD Corporation,0.7036513707485256,0.5684108074934809,0.5620149390053654,0.4774234026079194,0.4763155247289637,0.39178760965338455,1.4978143904983727,1.397324314676267,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,"Coeur Mining, Inc.",1.6690509112915721,1.7192520624839391,1.7747802062982927,1.7005338882159626,1.6995389462350894,-0.306138751,1.2175437182831514,1.526736098575983,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Equinox Gold Corp.,1.390382320715647,1.184926262358456,1.0932805669324106,0.9199094030374517,0.9199854717732003,1.2717467603949235,1.6215466833316705,2.128208292112307,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Orla Mining Ltd.,1.3955904060602504,1.250473589550293,1.2531282462574675,1.1301381707752423,1.1277612303074376,0.33576370307155223,-0.046674049,1.2227423499237238,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Sandstorm Gold Ltd.,1.3703800113589464,1.2630767080966534,1.2559713918060955,1.2420063001524921,1.2393098082138705,-0.177809797,2.354398060042432,1.3587170674490623,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Centerra Gold Inc.,1.0572338859647379,0.8767326040141067,0.8529493165045008,0.8236058862968368,0.8223842517084273,0.2817763869715325,-0.099589179,-0.118105943,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Seabridge Gold Inc.,0.8625527863547103,0.7700904284705248,0.5983552954564033,0.5109139220089891,0.5097797938496902,1.0201065646278342,0.488553136,1.478895324854878,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,DRDGOLD Limited,0.13500113073616557,0.033196486368594416,-0.008269175,0.044717389547469344,0.041880486043414406,-0.44913248,1.6726163648073424,2.008481843,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,Caledonia Mining Corporation Plc,1.7376192175177658,1.5101897311782178,1.5188059849998299,1.4202489708385657,1.4176706265824177,0.6052719662060869,0.5515788530367515,0.6707477018831768,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,"Idaho Strategic Resources, Inc.",-1.051169941,-1.30391063,-1.075919828,-1.167115664,-1.166337872,-0.154899905,-0.480445158,-0.663050871,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2023,"Contango Ore, Inc.",0.9696857666815856,1.1630596195465268,1.1021064898038972,1.2006176611843462,1.1979596840079463,-0.391379716,-1.014484591,1.5245029508183965,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Newmont Corporation,1.163431499,1.058290349,1.201952128,1.16458689,1.162138098,-0.823688004,0.095158337,1.329836577,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Agnico Eagle Mine,0.077990762,-0.009379726,0.048871006,-0.046759682,-0.044032733,-0.798806322,1.533054394,0.728518752,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Barrick Gold Cor,1.028573384,0.935970446,0.98399531,0.940134103,0.940941205,-0.770414745,1.820681209,1.419488627,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Wheaton Precious Metals Corp.,1.062672674,1.001956943,1.135866665,1.044492778,1.049919627,-0.823028114,2.284364234,1.716534838,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Franco-Nevada Corporation,0.617392716,0.568598464,0.612857494,0.608304994,0.605434859,-0.820818466,1.827677608,1.21049507,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Gold Fields Limited,0.048155811,-0.026417888,-0.036313529,-0.010729331,-0.009099953,-0.687537122,1.596134412,2.004510272,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,AngloGold Ashant,1.1011179457278761,1.057967519,1.0927299550053933,1.0754058676008849,1.072836332935006,-0.734297317,2.2280554480366144,2.292077062600266,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Kinross Gold Corporation,-0.242177261,-0.319716555,-0.27557418,-0.339408599,-0.335269763,-0.830676489,1.930553648707028,1.8043894590617617,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Alamos Gold Inc.,0.10483354551120765,0.008474992,0.073199245,0.059339992,0.062659947,-0.820048481,2.1196144107079946,1.656493563576907,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Harmony Gold Mining Company Limited,-0.282172344,-0.363974787,-0.345389785,-0.370797194,-0.366691399,-0.734791483,2.1430374464554265,1.3808867398814197,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Pan American Silver Corp.,1.682615348565286,1.5356897471055857,1.5804622294595576,1.4808074731957566,1.4792784161431833,-0.803128868,1.9848188392764858,1.4410510887779753,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Endeavour Mining plc,1.3497712992021327,1.4459305140100351,1.4652059365956376,1.4215895927942481,1.4203814078802994,-0.75651554,0.42563717676898644,1.9248784803309478,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Osisko Gold Royalties Ltd,1.0516390351150975,1.0450588920984814,1.1364287993506654,1.1278009557927227,1.1265729992903022,-0.737993925,1.6565139010926118,1.6450770107162294,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Eldorado Gold Corporation,0.21979911709313243,0.14787506461878894,0.16275590005165116,0.10755297428071155,0.11443534569408911,-0.820945225,1.4118090657571485,0.13936172373780534,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,IAMGOLD Corporation,0.7036513707485256,0.5684108074934809,0.5620149390053654,0.4774234026079194,0.4763155247289637,-0.822139185,1.4997088859671865,1.1966365020445633,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,"Coeur Mining, Inc.",1.6690509112915721,1.7192520624839391,1.7747802062982927,1.7005338882159626,1.6995389462350894,-0.860249877,1.0733274295947115,1.4352311808234959,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Equinox Gold Corp.,1.390382320715647,1.184926262358456,1.0932805669324106,0.9199094030374517,0.9199854717732003,-0.778079429,1.727587357486392,1.9680878012236718,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Orla Mining Ltd.,1.3955904060602504,1.250473589550293,1.2531282462574675,1.1301381707752423,1.1277612303074376,-0.753118383,-0.007223515,0.9351972020238069,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Sandstorm Gold Ltd.,1.3703800113589464,1.2630767080966534,1.2559713918060955,1.2420063001524921,1.2393098082138705,-0.805169899,2.342335875,1.2395114662984215,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Centerra Gold Inc.,1.0572338859647379,0.8767326040141067,0.8529493165045008,0.8236058862968368,0.8223842517084273,-0.757303931,-0.07315379,-0.157190203,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Seabridge Gold Inc.,0.8625527863547103,0.7700904284705248,0.5983552954564033,0.5109139220089891,0.5097797938496902,-0.78849126,0.6202587441181764,1.3543804101495265,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,DRDGOLD Limited,0.13500113073616557,0.033196486368594416,-0.008269175,0.044717389547469344,0.041880486043414406,-0.831430668,1.7026364951054112,1.9962070321282646,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,Caledonia Mining Corporation Plc,1.7376192175177658,1.5101897311782178,1.5188059849998299,1.4202489708385657,1.4176706265824177,-0.759039689,0.5771728270218225,1.037725893966102,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,"Idaho Strategic Resources, Inc.",-1.051169941,-1.30391063,-1.075919828,-1.167115664,-1.166337872,-0.757843621,-0.47420267,-0.53962843,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2023,"Contango Ore, Inc.",0.9696857666815856,1.1630596195465268,1.1021064898038972,1.2006176611843462,1.1979596840079463,-0.534562593,-0.999171614,1.4591209146142112,0.4289388681289539,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Newmont Corporation,1.185298405,1.191540142,1.184970886,1.257012181,1.162138098,-0.823688004,0.096669833,1.447558689,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Agnico Eagle Mine,0.021018153,0.334955893,0.067865902,0.369873271,-0.044032733,-0.798806322,1.604266013,1.087104419,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Barrick Gold Cor,1.035883114,1.135577542,1.057959432,1.097939793,0.940941205,-0.770414745,1.832422993,1.568899889,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Wheaton Precious Metals Corp.,1.095123145,1.315075721,1.119516091,1.380060825,1.049919627,-0.823028114,2.307963075,2.025990911,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Franco-Nevada Corporation,0.677637993,0.899895126,0.747803544,0.983278455,0.605434859,-0.820818466,1.802481491,1.700216555,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Gold Fields Limited,-0.008991749,0.004496285,0.048594249,0.06285973,-0.009099953,-0.687537122,1.656092869,2.088579171,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,AngloGold Ashant,1.1011179457278761,1.1227876742629777,1.135073149777161,1.1623349683551205,1.072836332935006,-0.734297317,2.248251676834081,2.393145974610827,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Kinross Gold Corporation,-0.295249219,-0.214876976,-0.291621194,-0.251162363,-0.335269763,-0.830676489,1.998478328548448,1.9103668259661213,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Alamos Gold Inc.,0.095827312,0.31442925222527945,0.13776117777081578,0.3607319543633455,0.062659947,-0.820048481,2.1495210325556635,2.0079855987130846,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Harmony Gold Mining Company Limited,-0.369368406,-0.312621877,-0.332698425,-0.283235447,-0.366691399,-0.734791483,2.1810660232826975,1.5202431024645908,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Pan American Silver Corp.,1.5539249368328558,1.660757900183344,1.5951354310125374,1.6638749157038848,1.4792784161431833,-0.803128868,2.1344386987687383,1.606857905149655,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Endeavour Mining plc,1.4145962958751754,1.5093628308734648,1.4652059365956376,1.549661519726057,1.4203814078802994,-0.75651554,0.5050443280652442,2.0954036705070567,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Osisko Gold Royalties Ltd,1.1379554292725873,1.3667648752360353,1.2442965678672637,1.438340110362056,1.1265729992903022,-0.737993925,1.667211721241405,2.0227113550388105,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Eldorado Gold Corporation,0.17817006322877868,0.32308492445953857,0.3009076341294456,0.3963862146551357,0.11443534569408911,-0.820945225,1.329308569818816,0.4686590442008157,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,IAMGOLD Corporation,0.5203353823771668,0.8205246343091879,0.689899291,0.9098068615735831,0.4763155247289637,-0.822139185,1.5050972771857825,1.6071948906903823,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,"Coeur Mining, Inc.",1.5789764047516992,1.8446317374444374,1.6250435711906401,1.882671400445066,1.6995389462350894,-0.860249877,1.0409065890200795,1.615832992177088,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Equinox Gold Corp.,1.0002650273058775,1.0294840929743747,1.0533353597692081,1.1749188520809912,0.9199854717732003,-0.778079429,1.867648072321105,2.1886587742480708,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Orla Mining Ltd.,1.1419227201489692,1.0664100555248763,1.0845688132587903,0.9958953662352664,1.1277612303074376,-0.753118383,0.028038337,0.7628718993525585,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Sandstorm Gold Ltd.,1.3241385388673783,1.6037753878276721,1.3856711775046526,1.5621673657388715,1.2393098082138705,-0.805169899,2.3874148469189183,1.5399670296805215,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Centerra Gold Inc.,0.9041578579252928,0.9101762353082112,0.9824131991371137,1.0251583828705715,0.8223842517084273,-0.757303931,0.024062180749851194,0.000355005,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Seabridge Gold Inc.,0.5159446381672788,0.5480721024215482,0.5389908835610517,0.609656102,0.5097797938496902,-0.78849126,0.7053121756104604,1.454140265780403,0.6750997710445265,1,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,DRDGOLD Limited,0.033673730389823964,0.14408499731810795,0.10862591090559445,0.1767297966462422,0.041880486043414406,-0.831430668,1.7322597525649008,2.186095021132115,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,Caledonia Mining Corporation Plc,1.4627639981249663,1.4656337788257257,1.5967356987513386,1.641985687,1.4176706265824177,-0.759039689,0.592585761,1.2894676495405655,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,"Idaho Strategic Resources, Inc.",-1.220830004,-1.346073149,-1.098652288,-1.10268564,-1.166337872,-0.757843621,-0.477250416,-0.490208767,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2023,"Contango Ore, Inc.",1.288066696700565,1.1564549,0.8944202388779192,1.1804991798411448,1.1979596840079463,-0.534562593,-0.984315028,1.4336816880068988,0.6750997710445265,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Newmont Corporation,1.24152759,1.566877347,1.344170036,1.643144512,1.254456952,-0.041350089,0.10264455,1.939375513,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Agnico Eagle Mine,0.38727064,1.007734718,0.499321408,1.131029627,0.372589759,1.677054854,1.76270771,1.742212847,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Barrick Gold Cor,1.116290143,1.627466459,1.250266149,1.693297626,1.098607099,0.289454495,1.844682938,2.132587833,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Wheaton Precious Metals Corp.,1.370952144,1.499073353,1.420366657,1.644643324,1.385967968,1.200571836,2.377552346,2.269985122,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Franco-Nevada Corporation,0.98288073,1.240748423,1.087578422,1.324163419,0.982335394,2.360886709,1.825372245,2.145417905,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Gold Fields Limited,0.063741509,0.297871793,0.133502027,0.336190531,0.064423037,-0.169250922,1.673042244,2.400835079,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,AngloGold Ashant,1.1849571797164418,1.4014398350201218,1.2439556506188523,1.432114936213094,1.1596852634620538,0.023458825100935762,2.2522183617466607,2.7068081153332555,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Kinross Gold Corporation,-0.224486608,0.22195460721712107,-0.143318572,0.2959642980413493,-0.246642525,-0.116752251,2.1017547034286537,2.5674265007731565,1.3078489375993156,1,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Alamos Gold Inc.,0.375020545,0.6235192080563551,0.42616855452314373,0.6621239162338672,0.36422825063839487,1.258962375418056,2.298380525826562,2.359477633849262,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2023,Harmony Gold Mining Company Limited,-0.194976282,-0.066914173,-0.174056425,-0.058076669,-0.278664678,-0.002024219,2.1982873420246256,1.878588034821314,1.3078489375993156,0,0,0,0,0,0,0,0,0,0,0,0
