Date,company name,open,high,low,closing,avg_price_1,ROC_8,std_price_13,avg_volume_14,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
1/31/2023,Orla Mining Ltd.,4.1,4.33,4,4.31,4.15,9.113924050632896,0.07540489,178765,1929.5,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023,Sandstorm Gold Ltd.,5.74,5.8282,5.7,5.79,5.77,-3.177257525,0.15657798908744136,2097501.5,1929.5,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023,Centerra Gold Inc.,6.22,6.45,6.22,6.43,6.32,3.877221324717275,0.2811127157820508,152652.07142857142,1929.5,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023,Seabridge Gold Inc.,13.05,13.24,12.9719,13.16,13.15,-3.871439007,0.2313893377859637,334343,1929.5,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023,DRDGOLD Limited,7.88,8.22,7.88,8.06,7.9,-4.615384615,0.2271760866794168,197788,1929.5,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023,Caledonia Mining Corporation Plc,13.47,13.77,13.2,13.76,13.41,-11.9078105,0.8416436909786132,89649.14285714286,1929.5,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023,"Idaho Strategic Resources, Inc.",5.6,5.72,5.55,5.7,5.52,2.333931777378813,0.062644704,6251.142857142857,1929.5,1,0,0,0,0,0,0,1,0,0,0,0
1/31/2023,"Contango Ore, Inc.",24.5,24.5,24.5,24.5,24.5,-5.769230769,1.4949444719985265,1266.7857142857142,1929.5,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Newmont Corporation,52.75,54.77,52.55,54.19,52.93,1.498407941562085,0.6449438456971233,5733110.428571428,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Agnico Eagle Mine,56.4,57.59,55.581,57.2,56.48,-0.209351012,0.6271148833531827,2320241.0714285714,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Barrick Gold Cor,19.47,20.16,19.37,19.95,19.55,2.7291452111225416,0.3556557684630159,18561912,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Wheaton Precious Metals Corp.,45.51,46.21,44.905,45.79,45.74,0.15310586176727972,0.405483251,2091407.9285714286,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Franco-Nevada Corporation,146.34,149.525,145.16,148.86,146.7,0.41824069077172454,1.4032462364106415,512099.35714285716,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Gold Fields Limited,11.4,11.69,11.29,11.68,11.44,-4.105090312,0.3148320675681378,4203867.214285715,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,AngloGold Ashant,20.92,21.36,20.62,21.16,21.02,-3.774442929,0.6910156033712682,3014386,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Kinross Gold Corporation,4.62,4.78,4.58,4.74,4.64,-1.659751037,0.076065087,12019661.42857143,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Alamos Gold Inc.,155.32,160.34,154.63,11.23,11.04,-1.231310466,0.17404317177363324,3207465.1428571427,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Harmony Gold Mining Company Limited,3.63,3.75,3.53,3.7,3.51,-1.595744681,0.12779189814213263,3098670.4285714286,1927.8,0,0,0,0,1,0,0,1,0,0,0,0
2/1/2023,Pan American Silver Corp.,18.07,18.07,18.93,18.75,18.23,-1.36770121,0.3314265978215637,3565159.6428571427,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Endeavour Mining plc,3.46,3.46,3.585,3.56,3.47,-1.928374656,0.096263527,1874413.5714285714,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Osisko Gold Royalties Ltd,13.41,13.605,13.27,13.51,13.38,-1.816860465,0.15644282973138016,622328.7142857143,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Eldorado Gold Corporation,9.52,9.98,9.5,9.9,9.56,5.0955414012738895,0.21099580746838054,1468598.7857142857,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,IAMGOLD Corporation,2.83,2.91,2.73,2.87,2.81,1.7730496453900804,0.073980247,5911987.714285715,1927.8,0,1,0,0,0,0,0,0,0,0,0,0
2/1/2023,"Coeur Mining, Inc.",3.88,4.03,3.79,3.98,3.89,-2.926829268,0.11350477229321002,4030813.714285714,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Equinox Gold Corp.,4.58,4.81,4.45,4.74,4.55,1.2820512820512928,0.13435028842544353,1887434.7857142857,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Orla Mining Ltd.,4.25,4.36,4.18,4.34,4.31,8.499999999999996,0.098540633,169020.64285714287,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Sandstorm Gold Ltd.,5.8,5.9,5.67,5.86,5.79,-2.819237148,0.12372944014653353,2086423.5714285714,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Centerra Gold Inc.,6.41,6.82,6.41,6.78,6.43,9.531502423263325,0.2245936501602593,149397.64285714287,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,Seabridge Gold Inc.,13.16,13.56,13.03,13.48,13.16,-2.88184438,0.25401897768797177,331510.5714285714,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023,DRDGOLD Limited,8.07,8.36,7.95,8.24,8.06,-4.186046512,0.23808800355309162,187587.64285714287,1927.8,1,0,0,0,0,0,0,1,0,0,0,0
2/1/2023,Caledonia Mining Corporation Plc,13.81,14.24,13.71,14.09,13.76,-10.48284625,0.8517372894598492,86301.57142857143,1927.8,1,0,0,0,0,0,0,1,0,0,0,0
2/1/2023,"Idaho Strategic Resources, Inc.",5.81,5.9,5.7,5.7,5.7,1.7857142857142954,0.062644704,6720.285714285715,1927.8,0,0,1,0,0,0,0,0,0,0,0,0
2/1/2023,"Contango Ore, Inc.",24.5,24.5,23.46,23.46,24.5,-12.65822785,1.5061863881662885,878.3571428571429,1927.8,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Newmont Corporation,54.18,54.48,51.86,52.43,54.19,-4.828462516,0.6110593995215374,5613278.642857143,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Agnico Eagle Mine,57.08,57.2003,54.87,54.96,57.2,-5.094111552,0.5488075651717509,2378375.3571428573,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Barrick Gold Cor,20.19,20.19,19.17,19.4,19.95,-1.970692269,0.3313240725115383,18772434.785714287,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Wheaton Precious Metals Corp.,45.76,45.97,44.57,44.75,45.79,-3.68058545,0.37037230056480347,2148388.785714286,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Franco-Nevada Corporation,148.78,149.34,143.34,145.8,148.86,-3.392525842,1.4511918178891219,511290.5,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Gold Fields Limited,11.53,11.59,11.17,11.31,11.68,-8.716707022,0.3257299494980433,4326128.357142857,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,AngloGold Ashant,21.64,21.76,20.85,21.09,21.16,-3.78649635,0.6976921663415411,3037224.5,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Kinross Gold Corporation,4.77,4.8,4.56,4.6,4.74,-5.737704918,0.073884872,12343572.142857144,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Alamos Gold Inc.,158.57,160.63,156.77,10.83,11.23,-6.557377049,0.15732947626736982,3141978.3571428573,1916.3,0,0,0,0,1,0,0,1,0,0,0,0
2/2/2023,Harmony Gold Mining Company Limited,3.78,3.81,3.57,3.61,3.7,-4.497354497,0.12597313510916025,3197234.4285714286,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Pan American Silver Corp.,18.9,18.9,19.07,18.47,18.75,-3.500522466,0.3281611549067473,3551083.1428571427,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Endeavour Mining plc,3.63,3.63,3.6542,3.46,3.56,-8.707124011,0.096263527,1866171.5714285714,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Osisko Gold Royalties Ltd,13.52,13.59,13.03,13.19,13.51,-5.380200861,0.15628704689014897,629845.3571428572,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Eldorado Gold Corporation,9.94,9.97,9.365,9.53,9.9,-0.935550936,0.2204918743778788,1413651.7142857143,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,IAMGOLD Corporation,2.88,2.94,2.74,2.77,2.87,-3.484320557,0.065701344,5776031.214285715,1916.3,0,0,0,0,1,1,0,0,0,0,0,0
2/2/2023,"Coeur Mining, Inc.",4.06,4.1046,3.85,3.9,3.98,-7.142857143,0.11543674036302808,4035554.214285714,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Equinox Gold Corp.,4.81,4.81,4.39,4.47,4.74,-8.024691358,0.133699817,1877278.7142857143,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Orla Mining Ltd.,4.31,4.4,4.16,4.3,4.34,3.864734299516912,0.12377088013434563,162784,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Sandstorm Gold Ltd.,5.92,5.94,5.63,5.66,5.86,-8.709677419,0.12533544733623692,2101394.285714286,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Centerra Gold Inc.,6.81,6.83,6.62,6.69,6.78,2.923076923076929,0.22459365016025956,150439.5,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Seabridge Gold Inc.,13.62,13.65,13.02,13.16,13.48,-6.267806268,0.2571490638241609,320929.71428571426,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,DRDGOLD Limited,8.39,8.44,7.74,7.85,8.24,-8.826945412,0.23869302246684654,178860.7142857143,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,Caledonia Mining Corporation Plc,14.12,14.19,13.48,13.75,14.09,-5.433287483,0.8514121000447225,85471.64285714286,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,"Idaho Strategic Resources, Inc.",5.5,5.75,5.5,5.68,5.7,0.5309734513274222,0.069346769,6898.571428571428,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023,"Contango Ore, Inc.",24.06,24.06,24.06,24.06,23.46,-10.42442293,1.5548785920120582,903.1428571428571,1916.3,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Newmont Corporation,51,51.3017,49.565,49.85,52.43,-7.906890818,0.6841980145228093,5635038.285714285,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Agnico Eagle Mine,53.49,53.77,52.1,52.44,54.96,-8.161120841,0.731685795,2397567.4285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Barrick Gold Cor,18.8,18.825,18.2,18.32,19.4,-6.957846623,0.2976682889667614,19023801.14285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Wheaton Precious Metals Corp.,43.76,44.2901,43.3,43.98,44.75,-4.328910159,0.4292270930823458,2199406.9285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Franco-Nevada Corporation,143.18,143.95,141.12,142.14,145.8,-3.894523327,1.512860679606048,529076,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Gold Fields Limited,11,11.15,10.8,10.81,11.31,-11.89894051,0.3647232881556577,4516775.142857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,AngloGold Ashant,20.55,20.88,20.02,20.09,21.09,-8.012820513,0.6646495124191155,3120921.9285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Kinross Gold Corporation,4.45,4.49,4.35,4.38,4.6,-9.690721649,0.085379995,12288207.142857144,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Alamos Gold Inc.,158.42,161.61,158.42,10.65,10.83,-6.986899563,0.19674270585638756,3217850.3571428573,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Harmony Gold Mining Company Limited,3.5,3.575,3.42,3.44,3.61,-8.266666667,0.1210795457963746,3281697.5714285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Pan American Silver Corp.,17.824,17.824,18.02,17.15,18.47,-8.776595745,0.32166234884837563,3639890.6428571427,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Endeavour Mining plc,3.35,3.35,3.395,3.27,3.46,-12.09677419,0.10098235438647706,1912214.7142857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Osisko Gold Royalties Ltd,12.92,13.03,12.76,12.86,13.19,-6.404657933,0.19160924446410502,606221.0714285715,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Eldorado Gold Corporation,9.22,9.476,9.12,9.35,9.53,-2.907580478,0.2046479152856754,1413253.857142857,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,IAMGOLD Corporation,2.72,2.7474,2.65,2.66,2.77,-7.958477509,0.061986350854908646,5609282.785714285,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,"Coeur Mining, Inc.",3.8,3.805,3.6,3.64,3.9,-11.65048544,0.1175170473176405,3761139,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Equinox Gold Corp.,4.38,4.42,4.12,4.17,4.47,-12.57861635,0.1321081530510665,1915902.5,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Orla Mining Ltd.,4.21,4.21,4.03,4.1,4.3,-0.485436893,0.1346362621173169,168388.14285714287,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Sandstorm Gold Ltd.,5.57,5.5999,5.42,5.46,5.66,-9.151414309,0.14546124693187065,2142501,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Centerra Gold Inc.,6.55,6.55,6.4,6.48,6.69,-2.114803625,0.22320221945409108,147372.7857142857,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Seabridge Gold Inc.,12.79,12.95,12.6599,12.77,13.16,-7.463768116,0.2829899880443389,324166.71428571426,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,DRDGOLD Limited,7.73,7.8781,7.45,7.62,7.85,-8.851674641,0.26235618771198993,183094.35714285713,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,Caledonia Mining Corporation Plc,13.48,13.57,13.06,13.34,13.75,-7.553707554,0.8553032150901747,85956.07142857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,"Idaho Strategic Resources, Inc.",5.59,5.6,5.55,5.55,5.68,-1.069518717,0.069180181,7091.142857142857,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023,"Contango Ore, Inc.",24,24,24,24,24.06,-2.040816327,1.473972045102466,1110.642857142857,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Newmont Corporation,51,51.3017,49.565,49.85,49.85,-6.507876969,1.2179322535999284,5983999.642857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Agnico Eagle Mine,53.49,53.77,52.1,52.44,52.44,-7.789695797,1.380154209146803,2536104.5714285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Barrick Gold Cor,18.8,18.825,18.2,18.32,18.32,-6.863243518,0.42212527002032674,19682255.5,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Wheaton Precious Metals Corp.,43.76,44.2901,43.3,43.98,43.98,-3.679369251,0.611857198,2278804.9285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Franco-Nevada Corporation,143.18,143.95,141.12,142.14,142.14,-3.220535167,2.072279804887419,513244.5,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Gold Fields Limited,11,11.15,10.8,10.81,10.81,-8.389830508,0.4602925491133103,5051639.714285715,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,AngloGold Ashant,20.55,20.88,20.02,20.09,20.09,-4.424357755,0.7154485772343536,3241310.4285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Kinross Gold Corporation,4.45,4.49,4.35,4.38,4.38,-8.559498956,0.13307025327882957,12788602.214285715,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Alamos Gold Inc.,158.42,161.61,158.42,10.65,10.65,-5.835543767,0.25455844122715837,3275602.4285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Harmony Gold Mining Company Limited,3.5,3.575,3.42,3.44,3.44,-4.178272981,0.12887580982858776,3376474.714285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Pan American Silver Corp.,17.824,17.824,18.02,17.15,17.15,-7.696447793,0.5205581324220758,3761660.5,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Endeavour Mining plc,3.35,3.35,3.395,3.27,3.27,-7.365439093,0.12921855864169068,2078371.142857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Osisko Gold Royalties Ltd,12.92,13.03,12.76,12.86,12.86,-4.95195861,0.2707657706655425,604404.3571428572,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Eldorado Gold Corporation,9.22,9.476,9.12,9.35,9.35,-1.371308017,0.18678796425291277,1441818,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,IAMGOLD Corporation,2.72,2.7474,2.65,2.66,2.66,-5.673758865,0.070410882,5475479.5,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,"Coeur Mining, Inc.",3.8,3.805,3.6,3.64,3.64,-8.080808081,0.15338488542527012,3779932.1428571427,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Equinox Gold Corp.,4.38,4.42,4.12,4.17,4.17,-8.351648352,0.17294211273999832,2031508.7857142857,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Orla Mining Ltd.,4.21,4.21,4.03,4.1,4.1,1.9900497512437831,0.13091884352431235,181187,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Sandstorm Gold Ltd.,5.57,5.5999,5.42,5.46,5.46,-6.984667802,0.18849607218923578,2179954.4285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Centerra Gold Inc.,6.55,6.55,6.4,6.48,6.48,-1.818181818,0.20450691167556767,155816.7857142857,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Seabridge Gold Inc.,12.79,12.95,12.6599,12.77,12.77,-5.617147081,0.35408422871633705,340198.85714285716,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,DRDGOLD Limited,7.73,7.8781,7.45,7.62,7.62,-6.157635468,0.3047361195593693,203472.7142857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,Caledonia Mining Corporation Plc,13.48,13.57,13.06,13.34,13.34,1.1372251705837784,0.8759127107897658,86889.21428571429,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,"Idaho Strategic Resources, Inc.",5.59,5.6,5.55,5.55,5.55,-0.537634409,0.064529858,6525,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,"Contango Ore, Inc.",24,24,24,24,24,-2.040816327,1.3279529262586538,1112.4285714285713,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Newmont Corporation,51,51.3017,49.565,49.85,49.85,-6.507876969,1.5305018449632521,6332961,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Agnico Eagle Mine,53.49,53.77,52.1,52.44,52.44,-7.789695797,1.7576003454593907,2674641.714285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Barrick Gold Cor,18.8,18.825,18.2,18.32,18.32,-6.863243518,0.5122073898885112,20340709.85714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Wheaton Precious Metals Corp.,43.76,44.2901,43.3,43.98,43.98,-3.679369251,0.7380987356646557,2358202.9285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Franco-Nevada Corporation,143.18,143.95,141.12,142.14,142.14,-3.220535167,2.445548546299656,497413,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Gold Fields Limited,11,11.15,10.8,10.81,10.81,-8.389830508,0.5117316,5586504.285714285,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,AngloGold Ashant,20.55,20.88,20.02,20.09,20.09,-4.424357755,0.7075019253394083,3361698.9285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Kinross Gold Corporation,4.45,4.49,4.35,4.38,4.38,-8.559498956,0.16322864253429725,13288997.285714285,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Alamos Gold Inc.,158.42,161.61,158.42,10.65,10.65,-5.835543767,0.2954505468619514,3333354.5,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Harmony Gold Mining Company Limited,3.5,3.575,3.42,3.44,3.44,-4.178272981,0.12847727525290306,3471251.8571428573,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Pan American Silver Corp.,17.824,17.824,18.02,17.15,17.15,-7.696447793,0.6250917881317403,3883430.3571428573,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Endeavour Mining plc,3.35,3.35,3.395,3.27,3.27,-7.365439093,0.1484708380241383,2244527.5714285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Osisko Gold Royalties Ltd,12.92,13.03,12.76,12.86,12.86,-4.95195861,0.3195529730171588,602587.6428571428,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Eldorado Gold Corporation,9.22,9.476,9.12,9.35,9.35,-1.371308017,0.16563785025138827,1470382.142857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,IAMGOLD Corporation,2.72,2.7474,2.65,2.66,2.66,-5.673758865,0.07763326,5341676.214285715,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,"Coeur Mining, Inc.",3.8,3.805,3.6,3.64,3.64,-8.080808081,0.17216941567046073,3798725.285714286,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Equinox Gold Corp.,4.38,4.42,4.12,4.17,4.17,-8.351648352,0.2033722114996451,2147115.0714285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Orla Mining Ltd.,4.21,4.21,4.03,4.1,4.1,1.9900497512437831,0.12658735708734412,193985.85714285713,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Sandstorm Gold Ltd.,5.57,5.5999,5.42,5.46,5.46,-6.984667802,0.2131660000791497,2217407.8571428573,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Centerra Gold Inc.,6.55,6.55,6.4,6.48,6.48,-1.818181818,0.18008544980306102,164260.7857142857,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Seabridge Gold Inc.,12.79,12.95,12.6599,12.77,12.77,-5.617147081,0.39856312436371594,356231,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,DRDGOLD Limited,7.73,7.8781,7.45,7.62,7.62,-6.157635468,0.3260073146890558,223851.07142857142,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,Caledonia Mining Corporation Plc,13.48,13.57,13.06,13.34,13.34,1.1372251705837784,0.8865367651132322,87822.35714285714,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,"Idaho Strategic Resources, Inc.",5.59,5.6,5.55,5.55,5.55,-0.537634409,0.059247417,5958.857142857143,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023,"Contango Ore, Inc.",24,24,24,24,24,-2.040816327,1.0835293708228844,1114.2142857142858,1862.9,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Newmont Corporation,46.98,48.04,46.97,47.6,49.85,-10.72768192,1.7336059943337072,6681922.357142857,1866.2,0,0,0,0,0,1,0,0,0,0,0,0
2/6/2023,Agnico Eagle Mine,52.22,52.68,51.6,52.44,52.44,-7.789695797,2.0185721025847276,2813178.8571428573,1866.2,0,0,0,0,0,1,0,0,0,0,0,0
2/6/2023,Barrick Gold Cor,18.21,18.44,18.11,18.35,18.32,-6.710726995,0.5927673041953895,20999164.214285713,1866.2,0,0,0,0,0,1,0,0,0,0,0,0
2/6/2023,Wheaton Precious Metals Corp.,43.64,44.13,43.503,43.68,43.98,-4.336399474,0.8334551193060444,2437600.9285714286,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Franco-Nevada Corporation,139.34,139.835,135.5,137.01,142.14,-6.713420031,2.724141596154304,481581.5,1866.2,0,0,0,0,0,0,0,0,0,1,1,0
2/6/2023,Gold Fields Limited,10.81,10.91,10.72,10.91,10.81,-7.542372881,0.5414261793562508,6121368.857142857,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,AngloGold Ashant,19.97,20.15,19.89,20.11,20.09,-4.329210276,0.6486593669708092,3482087.4285714286,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Kinross Gold Corporation,4.37,4.41,4.315,4.35,4.38,-9.185803758,0.1840916717012026,13789392.357142856,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Alamos Gold Inc.,158.92,161,157.97,10.6,10.65,-6.277630416,0.32585390780343504,3391106.5714285714,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Harmony Gold Mining Company Limited,3.42,3.4299,3.36,3.39,3.44,-5.571030641,0.123054084,3566029,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Pan American Silver Corp.,17.1,17.1,17.11,17.01,17.15,-8.449946179,0.7026798519660065,4005200.214285714,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Endeavour Mining plc,3.27,3.27,3.29,3.24,3.27,-8.21529745,0.1634091922217483,2410684,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Osisko Gold Royalties Ltd,12.85,12.92,12.67,12.8,12.86,-5.395417591,0.35570262716820256,600770.9285714285,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,Eldorado Gold Corporation,9.32,9.33,9.105,9.21,9.35,-2.848101266,0.15072899777161236,1498946.2857142857,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2023,IAMGOLD Corporation,2.67,2.69,2.59,2.62,2.66,-7.092198582,0.081358655,5207872.928571428,1866.2,0,0,0,0,0,0,0,0,0,0,0,0
