Date,company name,open,high,low,closing,avg_price_1,std_price_2,ROC_27,avg_volume_30,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
2/10/2023,Wheaton Precious Metals Corp.,-0.576076086,-0.628197519,-0.518811446,-0.588174837,-0.549541226,0.052568018,-0.56502555,0.509344625,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Franco-Nevada Corporation,-0.231664055,-0.224204005,-0.16870505,-0.168595623,-0.237611159,0.430338326,-0.813377277,-0.085544434,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Gold Fields Limited,-1.427290281,-1.502569679,-1.453212069,-1.493023289,-1.390281831,-0.206271361,-1.245055788,-0.090321535,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,AngloGold Ashant,-0.228332765,-0.312196448,-0.232007139,-0.24951353,-0.181980974,-0.316224963,-0.949640691,0.4124816442466592,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Kinross Gold Corporation,-1.126709901,-1.210852984,-1.21018048,-1.257169449,-1.150640358,0.31160229183260235,-1.199580653,0.27034429438239727,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Alamos Gold Inc.,-1.327157552,-1.414682675,-1.337940142,-1.365422009,-1.372074103,0.4399580985698368,-0.592767361,1.3991391851737096,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Harmony Gold Mining Company Limited,-1.316068512,-1.38145039,-1.33531587,-1.358994053,-1.297259597,0.5213809699087963,-1.572080818,-0.545190481,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Pan American Silver Corp.,0.36711336196710925,0.20023980146418532,0.3259034966797424,0.2697459304496859,0.2768683236248396,0.6665852080439737,-1.242996735,-0.238264995,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Endeavour Mining plc,0.31257135243344636,0.22485841438900409,0.3105913293492728,0.26894225,0.2810968932127112,0.6431026480104528,-0.730661097,-0.444494251,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Osisko Gold Royalties Ltd,-0.960196921,-0.888459721,-0.852383183,-0.880792725,-0.945275779,0.21367209828383177,-0.533432714,-0.245142496,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Eldorado Gold Corporation,-0.82092723,-0.907949824,-0.900593811,-0.981760961,-0.848330596,0.7730376700450635,-0.301102047,-0.086522354,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,IAMGOLD Corporation,0.15370340563444762,0.010158762401556339,0.15778279135731707,0.11710385346986626,0.080492863,1.2010721296153248,-0.487189616,1.1285979540077828,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,"Coeur Mining, Inc.",0.6782313393529743,0.6445691342511011,0.7921335384043225,0.7169913221788007,0.6625856454403781,1.2176668630309664,-0.568079255,-1.390855947,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Equinox Gold Corp.,-1.301427004,-1.457590617,-1.423267484,-1.453640084,-1.313694345,1.1785728427018165,-0.525678228,-0.037935765,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Orla Mining Ltd.,0.2625414089898634,0.12935933685003165,0.14063598846620373,0.14009748729292207,0.20365891292233748,-0.20867734,-0.059143628,-1.039131851,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Sandstorm Gold Ltd.,0.029377309,-0.088361388,0.088673321,0.075705276,0.074140823,0.4495503052244422,-1.018003118,-0.032232342,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Centerra Gold Inc.,0.8701409628054169,0.9268980509552628,0.740747285,0.7396256793911145,0.8894761684114636,0.5415464626394889,0.3257436990889525,-0.49242586,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Seabridge Gold Inc.,-0.152513933,-0.278010138,-0.181862689,-0.295480548,-0.164055871,1.112855171034291,-1.463180711,-0.421508993,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,DRDGOLD Limited,-1.317358274,-1.336994138,-1.280362757,-1.288607922,-1.298167771,0.4793059756146422,-1.199176342,-0.727072702,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Caledonia Mining Corporation Plc,0.28890316530155324,0.1568026784712696,0.39182243228569497,0.2149109240354114,0.2592813470114162,-0.452069566,-1.39939965,-0.260208919,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,"Idaho Strategic Resources, Inc.",0.3061105680169261,0.045289958,0.24256284022324093,0.057054792354160194,0.041164866,-0.671708802,-0.598242649,-1.068370934,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,"Contango Ore, Inc.",0.030237811203049247,-0.074224465,0.11675061041064747,0.024804196015015413,0.026193663487338554,0.5249906987863016,-0.615249626,-1.096731738,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Newmont Corporation,0.906235042,0.85485555,0.951478798,0.950981771,0.94877897,-0.128276524,-1.240858028,-0.827840126,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Agnico Eagle Mine,0.21092685,0.046243721,0.085504021,0.022679143,0.025404349,-0.306808268,-0.999343812,-0.174974627,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Barrick Gold Cor,0.392626881,0.436952704,0.473642869,0.481063002,0.482276789,-0.192304249,-0.9905427,0.697133844,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Wheaton Precious Metals Corp.,-0.576076086,-0.628197519,-0.518811446,-0.588174837,-0.585084801,-0.608993504,-0.56502555,0.469563598,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Franco-Nevada Corporation,-0.231664055,-0.224204005,-0.16870505,-0.168595623,-0.175458428,-0.296139812,-0.813377277,-0.134764894,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Gold Fields Limited,-1.427290281,-1.502569679,-1.453212069,-1.493023289,-1.490063032,0.015851292,-1.245055788,-0.132021269,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,AngloGold Ashant,-0.228332765,-0.312196448,-0.232007139,-0.24951353,-0.25086116,-0.133318308,-0.949640691,0.3701887035469044,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Kinross Gold Corporation,-1.126709901,-1.210852984,-1.21018048,-1.257169449,-1.256993045,0.026032596532370427,-1.199580653,0.28828077359186927,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Alamos Gold Inc.,-1.327157552,-1.414682675,-1.337940142,-1.365422009,-1.362935669,-0.757048151,-0.592767361,1.444063540461366,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Harmony Gold Mining Company Limited,-1.316068512,-1.38145039,-1.33531587,-1.358994053,-1.360135827,-0.211386295,-1.572080818,-0.574902046,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Pan American Silver Corp.,0.36711336196710925,0.20023980146418532,0.3259034966797424,0.2697459304496859,0.26983668565689745,-0.764452181,-1.242996735,-0.310084605,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Endeavour Mining plc,0.31257135243344636,0.22485841438900409,0.3105913293492728,0.26894225,0.2650506324427455,-0.601002408,-0.730661097,-0.455197468,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Osisko Gold Royalties Ltd,-0.960196921,-0.888459721,-0.852383183,-0.880792725,-0.879293334,-0.20929058,-0.533432714,-0.336817431,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Eldorado Gold Corporation,-0.82092723,-0.907949824,-0.900593811,-0.981760961,-0.981125898,0.19920382959768335,-0.301102047,-0.137879647,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,IAMGOLD Corporation,0.15370340563444762,0.010158762401556339,0.15778279135731707,0.11710385346986626,0.11647674121884097,-0.619818047,-0.487189616,1.1051663964329432,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,"Coeur Mining, Inc.",0.6782313393529743,0.6445691342511011,0.7921335384043225,0.7169913221788007,0.7171621349558897,-0.444666537,-0.568079255,-1.522889268,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Equinox Gold Corp.,-1.301427004,-1.457590617,-1.423267484,-1.453640084,-1.450850123,-0.125862005,-0.525678228,-0.092300542,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Orla Mining Ltd.,0.2625414089898634,0.12935933685003165,0.14063598846620373,0.14009748729292207,0.13645147165796648,-0.208677335,-0.059143628,-1.040623226,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Sandstorm Gold Ltd.,0.029377309,-0.088361388,0.088673321,0.075705276,0.074140823,-0.805169899,-1.018003118,-0.030354879,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Centerra Gold Inc.,0.8701409628054169,0.9268980509552628,0.740747285,0.7396256793911145,0.7385193558296322,0.022006301,0.3257436990889525,-0.496000197,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Seabridge Gold Inc.,-0.152513933,-0.278010138,-0.181862689,-0.295480548,-0.295536001,-0.046502409,-1.463180711,-0.416266725,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,DRDGOLD Limited,-1.317358274,-1.336994138,-1.280362757,-1.288607922,-1.291566548,-0.776816641,-1.199176342,-0.73524353,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Caledonia Mining Corporation Plc,0.28890316530155324,0.1568026784712696,0.39182243228569497,0.2149109240354114,0.21385431644000433,-0.486177358,-1.39939965,-0.258879275,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,"Idaho Strategic Resources, Inc.",0.3061105680169261,0.045289958,0.24256284022324093,0.057054792354160194,0.062727415,-0.671708802,-0.598242649,-1.074432126,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,"Contango Ore, Inc.",0.030237811203049247,-0.074224465,0.11675061041064747,0.024804196015015413,0.021721274096037822,-0.505926017,-0.615249626,-1.095060341,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Newmont Corporation,0.906235042,0.85485555,0.951478798,0.950981771,0.94877897,-0.823688004,-1.240858028,-0.841346009,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Agnico Eagle Mine,0.21092685,0.046243721,0.085504021,0.022679143,0.025404349,-0.798806322,-0.999343812,-0.222972548,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Barrick Gold Cor,0.392626881,0.436952704,0.473642869,0.481063002,0.482276789,-0.770414745,-0.9905427,0.682281665,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Wheaton Precious Metals Corp.,-0.576076086,-0.628197519,-0.518811446,-0.588174837,-0.585084801,-0.823028114,-0.56502555,0.395663275,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Franco-Nevada Corporation,-0.231664055,-0.224204005,-0.16870505,-0.168595623,-0.175458428,-0.820818466,-0.813377277,-0.201842821,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Gold Fields Limited,-1.427290281,-1.502569679,-1.453212069,-1.493023289,-1.490063032,-0.687537122,-1.245055788,-0.150984652,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,AngloGold Ashant,-0.228332765,-0.312196448,-0.232007139,-0.24951353,-0.25086116,-0.734297317,-0.949640691,0.30433234020172445,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Kinross Gold Corporation,-1.126709901,-1.210852984,-1.21018048,-1.257169449,-1.256993045,-0.830676489,-1.199580653,0.2544964093407331,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Alamos Gold Inc.,-1.327157552,-1.414682675,-1.337940142,-1.365422009,-1.362935669,-0.820048481,-0.592767361,1.4221495231372279,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Harmony Gold Mining Company Limited,-1.316068512,-1.38145039,-1.33531587,-1.358994053,-1.360135827,-0.734791483,-1.572080818,-0.612031272,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Pan American Silver Corp.,0.36711336196710925,0.20023980146418532,0.3259034966797424,0.2697459304496859,0.26983668565689745,-0.803128868,-1.242996735,-0.352398921,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Endeavour Mining plc,0.31257135243344636,0.22485841438900409,0.3105913293492728,0.26894225,0.2650506324427455,-0.75651554,-0.730661097,-0.478014115,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Osisko Gold Royalties Ltd,-0.960196921,-0.888459721,-0.852383183,-0.880792725,-0.879293334,-0.737993925,-0.533432714,-0.458530947,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Eldorado Gold Corporation,-0.82092723,-0.907949824,-0.900593811,-0.981760961,-0.981125898,-0.820945225,-0.301102047,-0.23730162,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,IAMGOLD Corporation,0.15370340563444762,0.010158762401556339,0.15778279135731707,0.11710385346986626,0.11647674121884097,-0.822139185,-0.487189616,1.0138857591257977,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,"Coeur Mining, Inc.",0.6782313393529743,0.6445691342511011,0.7921335384043225,0.7169913221788007,0.7171621349558897,-0.860249877,-0.568079255,-1.576290314,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Equinox Gold Corp.,-1.301427004,-1.457590617,-1.423267484,-1.453640084,-1.450850123,-0.778079429,-0.525678228,-0.111415189,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Orla Mining Ltd.,0.2625414089898634,0.12935933685003165,0.14063598846620373,0.14009748729292207,0.13645147165796648,-0.753118383,-0.059143628,-1.04048579,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Sandstorm Gold Ltd.,0.029377309,-0.088361388,0.088673321,0.075705276,0.074140823,-0.805169899,-1.018003118,-0.015141924,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Centerra Gold Inc.,0.8701409628054169,0.9268980509552628,0.740747285,0.7396256793911145,0.7385193558296322,-0.757303931,0.3257436990889525,-0.491850862,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Seabridge Gold Inc.,-0.152513933,-0.278010138,-0.181862689,-0.295480548,-0.295536001,-0.78849126,-1.463180711,-0.423092246,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,DRDGOLD Limited,-1.317358274,-1.336994138,-1.280362757,-1.288607922,-1.291566548,-0.831430668,-1.199176342,-0.743892014,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Caledonia Mining Corporation Plc,0.28890316530155324,0.1568026784712696,0.39182243228569497,0.2149109240354114,0.21385431644000433,-0.759039689,-1.39939965,-0.256815927,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,"Idaho Strategic Resources, Inc.",0.3061105680169261,0.045289958,0.24256284022324093,0.057054792354160194,0.062727415,-0.757843621,-0.598242649,-1.0758629,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,"Contango Ore, Inc.",0.030237811203049247,-0.074224465,0.11675061041064747,0.024804196015015413,0.021721274096037822,-0.534562593,-0.615249626,-1.093655683,-1.325577098,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Newmont Corporation,1.01661085,0.980985125,0.966337386,1.016706423,0.94877897,-0.823688004,-0.781606937,-0.858890977,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Agnico Eagle Mine,-0.063084271,-0.057056965,0.0054541,0.033362039,0.025404349,-0.798806322,-0.723730971,-0.274671494,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Barrick Gold Cor,0.356078231,0.38705093,0.488435693,0.481063002,0.482276789,-0.770414745,-0.486938104,0.636770787,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Wheaton Precious Metals Corp.,-0.627996839,-0.69598612,-0.54824248,-0.610761148,-0.585084801,-0.823028114,-0.453426555,0.33261427,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Franco-Nevada Corporation,-0.22202481,-0.267607054,-0.16870505,-0.228845058,-0.175458428,-0.820818466,-0.453572575,-0.251551715,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Gold Fields Limited,-1.484437841,-1.525755309,-1.447905333,-1.514048735,-1.490063032,-0.687537122,-1.039083319,-0.202945146,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,AngloGold Ashant,-0.288217932,-0.297295263,-0.233519396,-0.261503751,-0.25086116,-0.734297317,-0.685579572,0.2293237429917232,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Kinross Gold Corporation,-1.268235123,-1.315692564,-1.245448642,-1.274818697,-1.256993045,-0.830676489,-1.007802093,0.22702562632981035,-1.505654537,0,0,0,0,1,0,0,1,0,0,0,0
2/13/2023,Alamos Gold Inc.,-1.408213652,-1.486355708,-1.365609542,-1.493285266,-1.362935669,-0.820048481,-0.492212673,1.2220784630963752,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Harmony Gold Mining Company Limited,-1.316068512,-1.375307697,-1.32262451,-1.384011695,-1.360135827,-0.734791483,-1.247405746,-0.648025358,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Pan American Silver Corp.,0.2384229502346791,0.13214714034407304,0.2613414098466284,0.1430069317902135,0.26983668565689745,-0.803128868,-1.13968935,-0.405529768,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Endeavour Mining plc,0.21533385742388197,0.19314225595728896,0.27760234057080524,0.20490628694206559,0.2650506324427455,-0.75651554,-0.623691676,-0.49466024,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Osisko Gold Royalties Ltd,-0.920358585,-0.940983147,-0.859124918,-0.874185509,-0.879293334,-0.737993925,-0.306980907,-0.6533849,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Eldorado Gold Corporation,-1.054049931,-1.042475775,-0.959203637,-1.014770474,-0.981125898,-0.820945225,-0.025333803,-0.25593729,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,IAMGOLD Corporation,0.007050615,-0.043865629,0.084286037,-0.099087876,0.11647674121884097,-0.822139185,-0.497925071,0.8951476147743889,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,"Coeur Mining, Inc.",0.6422015367370253,0.5281451503592104,0.670472522,0.5348538099496964,0.7171621349558897,-0.860249877,-0.508606849,-1.630899522,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Equinox Gold Corp.,-1.613520839,-1.613032787,-1.483185295,-1.590952864,-1.450850123,-0.778079429,-0.401759747,-0.142088518,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Orla Mining Ltd.,0.076518439,0.22975762813662157,0.073212215,0.19043853899541335,0.13645147165796648,-0.753118383,0.9306443628818892,-1.042689132,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Sandstorm Gold Ltd.,0.052498045,0.033154474,0.2065822166086727,0.075705276,0.074140823,-0.805169899,-0.73535379,-0.007283414,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Centerra Gold Inc.,0.49595511648677154,0.7596798944847444,0.6975926573453627,0.8068098449156926,0.7385193558296322,-0.757303931,0.9343740582392024,-0.520548575,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Seabridge Gold Inc.,-0.408343757,-0.461848538,-0.304831828,-0.369537183,-0.295536001,-0.78849126,-1.188906199,-0.48355295,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,DRDGOLD Limited,-1.330868594,-1.349648474,-1.314743665,-1.387617227,-1.291566548,-0.831430668,-0.989998302,-0.775331207,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,Caledonia Mining Corporation Plc,-0.134831965,-0.049268601,-0.081750444,0.061400889772745715,0.21385431644000433,-0.759039689,-0.701835025,-0.266670877,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,"Idaho Strategic Resources, Inc.",0.030412964694486892,-0.060116338,0.037970702,0.22886818980536527,0.062727415,-0.757843621,-0.437938132,-1.091478921,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2023,"Contango Ore, Inc.",-0.028057289,-0.135868512,-0.033245015,-0.140614428,0.021721274096037822,-0.534562593,-1.174635562,-1.091978169,-1.505654537,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Newmont Corporation,0.962464227,0.83451207,0.74558123,0.75175392,1.014427933,-0.26735882,-0.881929572,-0.871479727,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Agnico Eagle Mine,-0.065797252,0.003863952,-0.032535693,-0.028064614,0.036086977,-0.735322702,-0.730728017,-0.361001416,-1.470960718,0,0,0,0,0,1,0,0,0,0,0,0
2/14/2023,Barrick Gold Cor,0.40724634,0.315762681,0.305374492,0.394987171,0.482276789,-0.770414745,-0.339096789,0.558319075,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Wheaton Precious Metals Corp.,-0.666937403,-0.660477805,-0.669236729,-0.562361911,-0.607703439,-0.686824271,-0.388382909,0.27736856,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Franco-Nevada Corporation,-0.289499521,-0.25167933,-0.259472334,-0.162253577,-0.2360175,-0.30959311,-0.524386476,-0.301389641,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Gold Fields Limited,-1.541585401,-1.530907671,-1.50627943,-1.477254204,-1.5110696,-0.539455351,-0.963854263,-0.285534757,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,AngloGold Ashant,-0.297200707,-0.3002755,-0.274350333,-0.246515975,-0.262840323,-0.629779229,-0.65741991,0.15032819973972333,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Kinross Gold Corporation,-1.303616429,-1.333165827,-1.315984967,-1.327766438,-1.274718492,-0.687891642,-0.979461136,0.14075121948156238,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Alamos Gold Inc.,-1.498275985,-1.522102633,-1.494733408,-1.465885996,-1.490873737,0.061956121,-0.449061649,0.9754015256777505,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Harmony Gold Mining Company Limited,-1.378351414,-1.387593082,-1.32300525,-1.333976411,-1.385286318,-0.525429408,-1.018018024,-0.700951851,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Pan American Silver Corp.,0.045387332636033915,0.13214714034407304,0.17183488037344874,0.27678698593076634,0.14326720223391418,-0.106948516,-0.915309894,-0.48649481,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Endeavour Mining plc,0.1829213590873605,0.24071649360486128,0.22811885740310345,0.28495124127444577,0.20086558936288135,-0.134463012,-0.402321549,-0.52342342,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Osisko Gold Royalties Ltd,-0.926998308,-0.839219009,-0.845641447,-0.742041188,-0.87269509,-0.685123589,-0.135639494,-0.863098862,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Eldorado Gold Corporation,-1.062375742,-0.956868351,-1.030372712,-0.932246691,-1.014324723,-0.565907963,0.016479118,-0.282935381,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,IAMGOLD Corporation,-0.176265373,-0.205938803,-0.136204225,-0.063055921,-0.099426529,0.39178760965338455,-0.287403387,0.778614726,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,"Coeur Mining, Inc.",0.5521270301971531,0.5729236057022451,0.5956042048255287,0.6259225660642482,0.5352405032375193,0.525027948,-0.45688044,-1.684924988,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Equinox Gold Corp.,-1.574509109,-1.749044685,-1.722856538,-1.826346202,-1.588005901,-0.125862005,-0.608097657,-0.167481311,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Orla Mining Ltd.,0.05960726,0.062427142658971195,0.12378004516633648,0.089756436,0.1868570526062451,-0.344787606,0.8028863722688258,-1.046655621,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Sandstorm Gold Ltd.,0.006256573,0.059274706,0.041509762,0.1443112181420544,0.074140823,-0.805169899,-0.434555038,0.011574902373929994,-1.470960718,1,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Centerra Gold Inc.,0.8191156201256012,0.8516498805435294,0.8097946889602955,0.890790052,0.8056112725326686,-0.410943826,1.1871959132130778,-0.573021346,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Seabridge Gold Inc.,-0.433101482,-0.42900559,-0.393878446,-0.402451243,-0.369493574,-0.371122533,-1.080016855,-0.564718792,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,DRDGOLD Limited,-1.391665034,-1.369217034,-1.349124572,-1.282007302,-1.390584892,-0.012220266,-0.623327057,-0.807846796,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,Caledonia Mining Corporation Plc,0.0655833,-0.010282143,0.14004951093466497,0.12962757166726346,0.060538088,0.16187067838268535,-0.738484543,-0.266701834,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2023,"Idaho Strategic Resources, Inc.",0.1576580123817658,-0.102278856,0.10616808145713358,0.1214848163983614,0.23522780619744585,-0.068765094,-0.455131608,-1.098691592,-1.470960718,0,0,0,0,0,1,0,0,0,0,0,0
2/14/2023,"Contango Ore, Inc.",-0.137921131,-0.243745594,-0.03093739,-0.138379042,-0.143757133,0.5249906987862621,-1.172179256,-1.090977289,-1.470960718,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2023,Newmont Corporation,0.606346055,0.582252919,0.667042983,0.605927348,0.749780553,1.41901402,-1.245577121,-0.852335895,-1.798073864,0,0,0,0,0,0,0,0,1,0,0,0
2/15/2023,Agnico Eagle Mine,-0.31539154,-0.45701603,-0.520975888,-0.532831461,-0.025338134,-0.433775508,-1.350458158,-0.413373793,-1.798073864,0,0,0,0,0,1,0,0,0,0,0,0
2/15/2023,Barrick Gold Cor,0.049069574,-0.026420913,-0.092182664,-0.064083929,0.396277211,-0.192304249,-0.940941394,0.590901925,-1.798073864,0,0,0,0,0,1,0,0,0,0,0,0
